2433.5 -47667 
1422.0 -34675 
3790.5 -90123 
3146.0 -77131 
4517.5 -145123 
5393.0 -157762 
14370.5 -291188 
9082.0 -226266 
39307.0 -463701 
35067.5 -454996 
27249.0 -411910 
8853.0 -214851 
21477.5 -352724 
19500.0 -344860 
26795.0 -401281 
17759.0 -324048 
15180.0 -304132 
7168.0 -189268 
6144.5 -169304 
6789.0 -182296 
6156.5 -176276 
17499.0 -316758 
30477.0 -420615 
26435.0 -393795 
24830.0 -383808 
25552.5 -388642 
33015.0 -434874 
11501.0 -254368 
10940.0 -250094 
23426.5 -374078 
23861.0 -378307 
7942.0 -202212 
8727.5 -206302 
14265.5 -279951 
13092.5 -276030 
11850.0 -263391 
13009.0 -267312 
10064.5 -237455 
10856.5 -241376 
31715.0 -426169 
31934.0 -430108 
21764.5 -364048 
22434.0 -367834 
19180.5 -335946 
18840.5 -332221 
34192.0 -442357 
33299.0 -439508 
0.0 -12555 
0.0 -12555 
16366.5 -311104 
