9548.5 -183698 
23258.0 -252083 
12021.0 -214851 
21681.5 -311469 
10375.0 -207879 
12663.0 -183857 
12021.0 -214851 
13991.5 -239032 
12021.0 -214851 
14665.5 -251849 
13991.5 -239032 
7863.0 -115706 
16635.5 -264793 
7053.5 -89770 
12663.0 -183857 
17432.5 -304132 
12663.0 -183857 
13568.5 -226040 
15409.0 -261676 
8014.5 -182248 
13991.5 -239032 
13991.5 -239032 
9516.5 -139887 
13055.5 -238857 
8742.5 -115706 
15191.5 -276030 
16256.0 -264793 
7053.5 -89770 
18414.5 -285605 
12056.5 -214851 
7053.5 -89770 
9102.0 -165423 
22938.5 -237618 
22657.0 -303209 
16015.5 -279951 
9548.5 -183698 
14633.5 -208038 
12021.0 -214851 
12021.0 -214851 
16487.5 -282954 
12698.5 -183857 
10375.0 -207879 
7053.5 -89770 
12663.0 -183857 
9516.5 -139887 
9516.5 -139887 
12056.5 -214851 
13991.5 -239032 
4101.5 -47314 
9548.5 -183698 
12021.0 -214851 
12021.0 -214851 
4101.5 -47314 
22244.5 -256274 
4101.5 -47314 
14665.5 -251849 
9548.5 -183698 
9548.5 -183698 
19919.5 -275156 
12056.5 -214851 
12663.0 -183857 
13991.5 -239032 
12640.0 -226040 
9548.5 -183698 
9548.5 -183698 
9516.5 -139887 
9548.5 -183698 
7698.0 -102762 
9548.5 -183698 
12021.0 -214851 
12021.0 -214851 
19652.0 -296800 
18845.0 -294743 
12663.0 -183857 
12021.0 -214851 
9516.5 -139887 
10710.5 -207879 
9516.5 -139887 
12698.5 -183857 
4101.5 -47314 
12513.0 -214851 
12021.0 -214851 
12663.0 -183857 
9548.5 -183698 
4101.5 -47314 
5496.5 -60306 
14665.5 -251849 
10377.5 -207879 
9548.5 -183698 
5496.5 -60306 
4101.5 -47314 
12021.0 -214851 
7566.0 -102762 
17695.5 -287238 
12021.0 -214851 
9548.5 -183698 
7053.5 -89770 
14120.5 -253910 
7698.0 -102762 
25757.5 -222326 
7053.5 -89770 
13991.5 -239032 
12663.0 -183857 
4101.5 -47314 
13991.5 -239032 
14665.5 -251849 
9516.5 -139887 
20336.0 -304620 
9516.5 -139887 
13991.5 -239032 
9548.5 -183698 
4101.5 -47314 
13568.5 -226040 
18698.0 -302925 
9516.5 -139887 
9548.5 -183698 
9548.5 -183698 
13614.5 -251849 
20575.5 -302877 
14665.5 -251849 
7566.0 -102762 
9548.5 -183698 
12021.0 -214851 
22660.5 -297920 
9516.5 -139887 
14633.5 -208038 
9548.5 -183698 
9516.5 -139887 
9516.5 -139887 
9548.5 -183698 
15865.0 -263038 
18956.0 -295953 
13991.5 -239032 
9548.5 -183698 
14633.5 -208038 
15957.5 -276030 
20023.0 -251489 
9516.5 -139887 
9516.5 -139887 
17796.0 -239743 
12021.0 -214851 
13991.5 -239032 
15894.0 -272979 
13859.0 -239032 
12663.0 -183857 
19573.5 -282973 
12021.0 -214851 
21734.0 -243172 
10924.0 -207879 
12663.0 -183857 
16487.5 -282954 
15499.0 -239032 
17333.0 -276030 
14633.5 -208038 
4101.5 -47314 
14665.5 -251849 
9548.5 -183698 
28257.5 -244033 
12021.0 -214851 
12021.0 -214851 
23128.5 -311164 
13772.0 -214851 
4101.5 -47314 
12056.5 -214851 
17985.0 -287238 
19468.5 -242101 
22837.5 -317717 
10710.5 -207879 
7566.0 -102762 
7483.5 -115706 
13559.0 -239032 
9516.5 -139887 
12663.0 -183857 
13991.5 -239032 
12663.0 -183857 
12021.0 -214851 
13991.5 -239032 
12663.0 -183857 
12698.5 -183857 
13991.5 -239032 
12663.0 -183857 
21645.5 -243172 
13991.5 -239032 
12021.0 -214851 
12663.0 -183857 
13991.5 -239032 
14812.0 -276030 
13991.5 -239032 
4101.5 -47314 
12021.0 -214851 
9548.5 -183698 
17040.5 -276030 
9516.5 -139887 
17885.0 -280385 
14665.5 -251849 
6934.5 -115706 
12698.5 -183857 
7483.5 -115706 
9102.0 -165423 
12663.0 -183857 
