0.0 -12555 
2433.5 -47667 
3790.5 -90123 
3146.0 -77131 
4517.5 -145123 
5162.0 -158115 
14945.0 -291493 
9957.5 -238905 
9082.0 -226266 
23482.0 -388936 
31338.0 -441657 
38692.0 -463701 
22606.5 -376297 
8817.5 -214851 
18323.5 -331916 
19129.5 -338465 
6789.0 -182296 
8620.5 -207752 
7676.5 -201907 
6801.0 -189268 
7664.5 -194935 
6037.5 -170754 
6156.5 -176276 
28404.0 -418683 
34268.5 -450362 
36121.0 -454996 
17507.5 -324048 
17448.0 -319277 
12642.0 -267312 
11584.5 -263086 
21146.0 -364048 
22561.0 -367834 
10709.0 -250447 
11501.0 -254368 
13517.5 -279951 
12915.5 -276030 
25540.5 -399271 
25830.0 -403195 
15144.5 -304132 
16883.5 -311409 
16696.5 -307735 
20960.0 -354890 
20522.0 -351409 
30462.5 -429018 
28466.5 -426169 
26485.5 -411910 
28255.5 -413530 
19464.5 -344860 
20144.0 -347022 
1422.0 -34675 
