0.0 -12555 
4157.5 -90123 
3146.0 -77131 
2433.5 -47667 
1422.0 -34675 
4517.5 -145123 
21181.5 -364048 
22973.5 -376297 
5393.0 -157762 
14636.0 -291493 
9184.5 -214851 
32265.5 -442052 
37661.5 -463701 
33075.0 -454996 
18956.0 -332221 
26154.0 -411910 
6156.5 -176276 
6144.5 -169304 
19831.5 -344860 
20637.5 -351409 
7032.0 -188915 
16999.0 -311409 
7664.5 -194935 
17874.5 -324048 
17679.0 -318924 
25865.5 -403195 
25610.0 -399271 
29942.5 -426169 
11584.5 -263086 
23517.5 -388936 
25573.0 -390556 
15511.5 -304132 
16984.0 -305752 
13092.5 -276030 
10856.5 -241376 
29022.5 -418683 
29713.5 -420615 
14136.0 -279951 
13359.0 -278196 
31448.0 -430815 
30783.5 -429018 
11465.5 -251849 
10940.0 -250094 
8309.0 -202212 
7783.5 -200457 
13009.0 -267312 
10064.5 -237455 
12483.5 -265557 
10590.0 -239210 
9449.0 -226266 
