0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3146.0 -77131 
4931.5 -103067 
3790.5 -90123 
5162.0 -158115 
9569.0 -226393 
14269.0 -291493 
7924.0 -201907 
10223.0 -239210 
22606.5 -376297 
38331.5 -463701 
33800.0 -454996 
31801.0 -441657 
25830.0 -403195 
15144.5 -304132 
16366.5 -311104 
6801.0 -189268 
6789.0 -182296 
31128.0 -432022 
28466.5 -426169 
17492.5 -318391 
28404.0 -418683 
19910.0 -344860 
19003.0 -334078 
12642.0 -267312 
11584.5 -263086 
18643.5 -327228 
17891.0 -324048 
12725.5 -276030 
11501.0 -254368 
26416.0 -411910 
28068.5 -413530 
23482.0 -388936 
24954.5 -390556 
21146.0 -364048 
22353.0 -365363 
10709.0 -250447 
11400.5 -251849 
19519.0 -339867 
19129.5 -338465 
13517.5 -279951 
13128.0 -278549 
8817.5 -214851 
20979.5 -352116 
20005.0 -351104 
6037.5 -170754 
6554.5 -171059 
8428.0 -213449 
