0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3790.5 -90123 
3146.0 -77131 
4517.5 -145123 
5162.0 -158115 
9082.0 -226266 
8428.0 -213449 
7676.5 -201907 
9957.5 -238905 
14269.0 -291493 
39350.0 -463701 
35038.0 -454996 
15144.5 -304132 
16366.5 -311104 
6801.0 -189268 
18685.5 -331916 
19129.5 -338465 
19882.5 -344860 
6789.0 -182296 
6037.5 -170754 
6156.5 -176276 
17866.0 -319277 
17961.0 -324048 
25697.5 -398966 
26665.5 -403195 
10709.0 -250447 
11501.0 -254368 
12642.0 -267312 
21619.5 -354890 
20388.5 -351104 
29195.5 -426169 
22273.0 -364755 
21766.0 -361439 
31374.5 -432022 
31136.5 -429018 
12761.0 -276030 
28562.5 -413530 
26838.5 -411910 
23276.0 -376297 
22641.5 -374078 
23782.5 -387022 
25409.0 -390251 
24151.5 -388936 
13517.5 -279951 
13128.0 -278549 
33135.5 -442357 
32012.0 -441657 
11584.5 -263086 
