0.0 -12555 
4157.5 -90123 
3146.0 -77131 
1422.0 -34675 
31459.5 -441657 
4517.5 -145123 
14304.5 -291493 
9100.5 -214851 
9449.0 -226266 
23517.5 -388936 
37330.0 -463701 
33075.0 -454996 
22642.0 -376297 
17543.0 -324048 
7168.0 -189268 
6144.5 -169304 
7020.0 -181943 
6156.5 -176276 
16667.5 -311409 
28439.5 -418683 
20306.0 -351409 
12199.0 -263086 
12677.5 -267312 
25278.5 -399271 
25865.5 -403195 
13553.0 -279951 
13008.5 -276030 
30200.5 -429018 
28885.5 -426169 
22136.5 -367834 
19304.0 -334383 
18624.5 -332221 
19500.0 -344860 
20179.5 -347022 
15180.0 -304132 
26154.0 -411910 
16652.5 -305752 
27626.5 -413530 
10856.5 -241376 
10064.5 -237455 
10841.5 -239210 
7977.5 -202212 
7783.5 -200457 
11134.0 -251849 
10940.0 -250094 
21181.5 -364048 
21890.5 -364755 
5393.0 -157762 
5910.0 -158067 
2433.5 -47667 
