0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3790.5 -90123 
3146.0 -77131 
4517.5 -145123 
5162.0 -158115 
6037.5 -170754 
9957.5 -238905 
14269.0 -291493 
9082.0 -226266 
37429.5 -463701 
34011.5 -454996 
25830.0 -403195 
22796.5 -376297 
18323.5 -331916 
30403.0 -432022 
6789.0 -182296 
20716.0 -351409 
7664.5 -194935 
6801.0 -189268 
16784.5 -311104 
19519.0 -339867 
19654.5 -344860 
11584.5 -263086 
12642.0 -267312 
21623.5 -364048 
22588.5 -367834 
17953.0 -324048 
33136.0 -442357 
32464.5 -439508 
12951.0 -276030 
23672.0 -388936 
25432.0 -390556 
17492.5 -318391 
17873.0 -320679 
15144.5 -304132 
16617.0 -305752 
10709.0 -250447 
8817.5 -214851 
11098.5 -251849 
8428.0 -213449 
13517.5 -279951 
13128.0 -278549 
26979.5 -411910 
27325.5 -413225 
28404.0 -418683 
29869.5 -420615 
29527.5 -419383 
7942.0 -202212 
