0.0 -12555 
4157.5 -90123 
3146.0 -77131 
2433.5 -47667 
1422.0 -34675 
4517.5 -145123 
5393.0 -157762 
7032.0 -188915 
9313.0 -225913 
14304.5 -291493 
38615.5 -463701 
34016.0 -454996 
21429.0 -364048 
17543.0 -324048 
15427.5 -304132 
16667.5 -311409 
6156.5 -176276 
6144.5 -169304 
18690.5 -331916 
19496.5 -338465 
30438.5 -432022 
28502.0 -426169 
28439.5 -418683 
11868.0 -254368 
10940.0 -250094 
10064.5 -237455 
10856.5 -241376 
25278.5 -399271 
25865.5 -403195 
21327.0 -354890 
20372.0 -351104 
13092.5 -276030 
19500.0 -344860 
20179.5 -347022 
11885.5 -263391 
26154.0 -411910 
27940.0 -413225 
23765.0 -388936 
24990.0 -390556 
32994.5 -442052 
31076.0 -441657 
13009.0 -267312 
12483.5 -265557 
7783.5 -200457 
8427.0 -201907 
13884.5 -279951 
13840.5 -278549 
23225.0 -376297 
22341.0 -375992 
9176.0 -213401 
