0.0 -12555 
2433.5 -47667 
1422.0 -34675 
4157.5 -90123 
4517.5 -145123 
22341.0 -375992 
5393.0 -157762 
7032.0 -188915 
14636.0 -291493 
8817.5 -214851 
10016.0 -226088 
32531.0 -442357 
36634.5 -463701 
33406.5 -454996 
11421.5 -250447 
6156.5 -176276 
6144.5 -169304 
18589.0 -332221 
19129.5 -338465 
30438.5 -432022 
28502.0 -426169 
16632.0 -311409 
28439.5 -418683 
17448.0 -319277 
21225.5 -355195 
20933.5 -351104 
13884.5 -279951 
10064.5 -237455 
10856.5 -241376 
13092.5 -276030 
25724.0 -399271 
26197.0 -403195 
11584.5 -263086 
23482.0 -388936 
25321.5 -390556 
19464.5 -344860 
20144.0 -347022 
26416.0 -411910 
27958.0 -413530 
15144.5 -304132 
16617.0 -305752 
21832.5 -363353 
21766.0 -361439 
8309.0 -202212 
7783.5 -200457 
13009.0 -267312 
12483.5 -265557 
18485.0 -325473 
17507.5 -324048 
3146.0 -77131 
