0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3790.5 -90123 
3146.0 -77131 
31424.0 -441657 
5162.0 -158115 
14269.0 -291493 
9569.0 -226393 
9957.5 -238905 
23482.0 -388936 
37661.0 -463701 
33423.0 -454996 
22606.5 -376297 
7942.0 -202212 
19464.5 -344860 
6789.0 -182296 
7664.5 -194935 
6801.0 -189268 
16632.0 -311409 
6037.5 -170754 
6156.5 -176276 
17448.0 -319277 
17507.5 -324048 
19129.5 -338465 
11584.5 -263086 
12642.0 -267312 
25661.0 -399271 
26213.5 -403195 
21146.0 -364048 
22101.0 -367834 
20960.0 -354890 
30283.0 -428713 
28768.5 -426169 
12725.5 -276030 
28144.5 -413530 
26502.0 -411910 
18323.5 -331916 
19003.0 -334078 
15144.5 -304132 
16617.0 -305752 
8817.5 -214851 
10709.0 -250447 
8428.0 -213449 
11098.5 -251849 
13517.5 -279951 
13128.0 -278549 
20005.0 -351104 
20946.5 -351409 
4517.5 -145123 
