0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3790.5 -90123 
3146.0 -77131 
6801.0 -189268 
4517.5 -145123 
9082.0 -226266 
22606.5 -376297 
5393.0 -157762 
14636.0 -291493 
8437.5 -213274 
23482.0 -388936 
37574.0 -463701 
34156.0 -454996 
6156.5 -176276 
6144.5 -169304 
19496.5 -338465 
16999.0 -311409 
31222.0 -432022 
28771.0 -418683 
17679.0 -318924 
19049.0 -332221 
20979.5 -352116 
25243.0 -399271 
26197.0 -403195 
33470.5 -442357 
31859.5 -439508 
17874.5 -324048 
26485.5 -411910 
28348.5 -413530 
15144.5 -304132 
16984.0 -305752 
19831.5 -344860 
20701.0 -347022 
11850.0 -263391 
13092.5 -276030 
29131.0 -426169 
31016.0 -426564 
13009.0 -267312 
13884.5 -279951 
12483.5 -265557 
13359.0 -278196 
11098.5 -251849 
10709.0 -250447 
18753.0 -327106 
18378.0 -326923 
9957.5 -238905 
7676.5 -201907 
21181.5 -364048 
