0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3790.5 -90123 
3146.0 -77131 
4517.5 -145123 
5162.0 -158115 
6037.5 -170754 
14269.0 -291493 
31040.5 -441657 
37903.5 -463701 
34675.5 -454996 
25830.0 -403195 
9569.0 -226393 
6801.0 -189268 
6789.0 -182296 
8428.0 -213449 
9372.0 -219294 
17507.5 -324048 
17492.5 -318391 
16632.0 -311409 
28404.0 -418683 
10709.0 -250447 
11803.0 -254368 
13517.5 -279951 
11850.0 -263391 
12725.5 -276030 
12642.0 -267312 
21523.0 -355195 
20306.0 -351409 
21606.0 -364048 
22434.0 -367834 
30403.0 -432022 
28466.5 -426169 
30201.5 -428713 
19464.5 -344860 
20179.5 -347022 
19304.0 -334383 
18624.5 -332221 
15144.5 -304132 
16617.0 -305752 
25144.5 -390556 
23707.5 -388936 
23494.0 -378307 
22832.0 -376297 
26416.0 -411910 
27627.5 -413225 
7676.5 -201907 
7942.0 -202212 
10223.0 -239210 
