0.0 -12555 
4157.5 -90123 
3146.0 -77131 
2433.5 -47667 
1422.0 -34675 
4517.5 -145123 
14304.5 -291493 
5162.0 -158115 
9184.5 -214851 
32199.5 -442357 
36634.5 -463701 
33658.0 -454996 
17543.0 -324048 
8309.0 -202212 
6144.5 -169304 
8297.0 -195240 
7032.0 -188915 
19500.0 -344860 
30438.5 -432022 
28502.0 -426169 
6156.5 -176276 
6789.0 -182296 
16667.5 -311409 
28439.5 -418683 
21465.5 -363353 
22434.0 -367834 
11868.0 -254368 
10940.0 -250094 
11951.5 -263086 
12677.5 -267312 
25865.5 -403195 
25344.5 -398966 
14136.0 -279951 
12761.0 -276030 
19496.5 -338465 
10064.5 -237455 
10856.5 -241376 
21261.0 -355195 
20637.5 -351409 
18624.5 -332221 
19304.0 -334383 
23517.5 -388936 
24990.0 -390556 
15180.0 -304132 
16652.5 -305752 
26485.5 -411910 
27591.0 -413530 
23314.5 -376297 
22942.5 -374383 
9449.0 -226266 
