0.0 -12555 
2433.5 -47667 
3790.5 -90123 
3146.0 -77131 
4517.5 -145123 
5162.0 -158115 
23482.0 -388936 
14269.0 -291493 
7942.0 -202212 
38655.5 -463701 
34524.5 -454996 
25830.0 -403195 
23084.0 -376297 
7168.0 -189268 
9569.0 -226393 
30916.0 -432022 
28979.5 -426169 
7100.5 -182121 
6037.5 -170754 
6156.5 -176276 
21457.0 -352116 
28917.0 -418683 
9372.0 -219294 
12642.0 -267312 
11584.5 -263086 
13517.5 -279951 
12725.5 -276030 
15144.5 -304132 
21623.5 -364048 
22578.5 -367834 
16696.5 -307735 
17109.5 -311409 
19746.0 -334383 
18323.5 -331916 
26631.5 -411910 
28816.5 -413530 
11098.5 -251849 
11501.0 -254368 
19942.0 -344860 
20621.5 -347022 
10223.0 -239210 
10856.5 -241376 
33649.0 -442357 
31553.5 -441657 
8428.0 -213449 
9201.0 -214851 
1422.0 -34675 
17507.5 -324048 
41138.0 -450362 
25331.0 -388936 
