0.0 -12555 
2433.5 -47667 
1422.0 -34675 
3146.0 -77131 
4931.5 -103067 
3790.5 -90123 
5162.0 -158115 
7676.5 -201907 
14269.0 -291493 
9569.0 -226393 
9957.5 -238905 
23482.0 -388936 
36685.5 -463701 
33039.5 -454996 
22606.5 -376297 
16632.0 -311409 
20714.0 -351811 
6801.0 -189268 
18323.5 -331916 
19464.5 -344860 
19129.5 -338465 
6789.0 -182296 
6037.5 -170754 
6156.5 -176276 
28822.0 -418683 
17448.0 -319277 
17507.5 -324048 
12642.0 -267312 
11584.5 -263086 
25243.0 -399271 
25830.0 -403195 
28884.5 -426169 
22398.5 -367834 
30821.0 -432022 
30200.5 -429018 
12725.5 -276030 
11501.0 -254368 
26118.5 -411910 
27888.5 -413530 
8428.0 -213449 
8817.5 -214851 
13517.5 -279951 
10709.0 -250447 
13128.0 -278549 
11098.5 -251849 
21146.0 -364048 
21855.0 -364755 
32199.5 -442357 
31494.0 -441657 
15144.5 -304132 
